380,0.00030102,0.00003320,0.00137592
390,0.00227985,0.00024278,0.00984820
400,0.05818689,0.00618405,0.26088017
410,0.38449921,0.03966232,1.75082050
420,1.08358618,0.11177293,5.13604510
430,1.61104187,0.19118937,7.92743908
440,2.55220311,0.39794301,13.04639067
450,2.88139509,0.67362911,15.47777888
460,2.43622504,0.99915667,14.01664208
470,1.57576147,1.47049438,10.63316107
480,0.62814175,2.12543931,6.29896077
490,0.09630591,2.72046007,3.23572379
500,0.00631526,3.83975108,1.79318758
510,0.28427234,5.13673314,0.91953749
520,0.96618050,6.50853774,0.50199798
530,2.09730926,7.85955544,0.26248249
540,3.32030626,8.54061416,0.11464729
550,4.74101424,8.92255098,0.03047096
560,6.19366762,8.78030207,-0.00300579
570,7.55569051,8.22233688,0.00079157
580,8.83023151,7.54249928,-0.00020846
590,9.24268343,6.39249001,0.00005490
600,9.70424671,5.65749207,-0.00001446
610,9.03326420,4.59628423,0.00000381
620,7.45862439,3.44468688,-0.00000100
630,5.43663542,2.37027563,0.00000026
640,3.70629594,1.53761064,-0.00000007
650,2.21250802,0.88358253,0.00000002
660,1.28940833,0.50888068,0.00000000
670,0.71247476,0.27844831,0.00000000
680,0.33729996,0.13125093,0.00000000
690,0.14510344,0.05636632,0.00000000
700,0.07457374,0.02894576,0.00000000
710,0.03490999,0.01356213,0.00000000
720,0.01379355,0.00536782,0.00000000
730,0.00779117,0.00303870,0.00000000
740,0.00390999,0.00152939,0.00000000
750,0.00159996,0.00062780,0.00000000
760,0.00060438,0.00023791,0.00000000
770,0.00050166,0.00019822,0.00000000
780,0.00009096,0.00003610,0.00000000
