380,0.00420851,0.00037287,0.01826455
390,-0.02061773,-0.00181345,-0.08942567
400,0.08524728,0.00760174,0.37041996
410,0.28828959,0.03475510,1.37199432
420,-0.21033984,-0.04047783,-1.14290609
430,2.70395710,0.36070336,13.51180048
440,4.89290666,0.71869390,24.79228364
450,0.91380739,0.28903455,5.18543384
460,1.57181850,0.61383820,8.93893556
470,0.57435704,0.55774236,3.93412175
480,0.34581290,1.04031581,3.33903940
490,0.17370985,3.58263857,4.56213694
500,0.03060426,1.36074298,0.17614172
510,-0.16127879,0.03365050,0.15301954
520,0.84426310,2.27436442,0.03302943
530,-2.83721518,-6.50284989,-0.05178212
540,13.01183330,31.54602850,0.37634198
550,14.13306940,27.67237021,0.13698845
560,-1.23418888,-3.55911772,-0.03237707
570,0.69346988,1.59586182,0.00852643
580,7.38623412,6.38153372,-0.00224542
590,11.90195011,7.88442260,0.00059133
600,-3.05597764,-1.22890495,-0.00015572
610,38.74261625,19.66630051,0.00004101
620,6.81797079,3.00370567,-0.00001080
630,5.21742944,2.31265002,0.00000284
640,-0.06615669,-0.05407084,-0.00000075
650,0.75268084,0.31071883,0.00000020
660,0.19088422,0.07235034,-0.00000005
670,0.08496891,0.03399823,0.00000001
680,0.03447391,0.01320008,0.00000000
690,0.02589827,0.01011995,0.00000000
700,0.00705485,0.00272156,0.00000000
710,0.01833468,0.00712603,0.00000000
720,-0.00152402,-0.00059206,0.00000000
730,0.00064469,0.00025075,0.00000000
740,-0.00005827,-0.00002246,0.00000000
750,0.00006694,0.00002613,0.00000000
760,0.00001628,0.00000645,0.00000000
770,0.00000843,0.00000332,0.00000000
780,0.00000027,0.00000011,0.00000000
