380,0.00049486,0.00005426,0.00224551
390,0.00469161,0.00050269,0.02044295
400,0.09732896,0.01033419,0.43610972
410,0.61608037,0.06356464,2.80668426
420,1.66000233,0.17118191,7.86897633
430,2.37709244,0.28288491,11.70201889
440,3.51180562,0.54926100,17.95855255
450,3.78883640,0.88805941,20.35825712
460,3.10262300,1.27716857,17.86077746
470,1.93705587,1.81729987,13.08639630
480,0.74636811,2.54479724,7.50906239
490,0.11014113,3.16413044,3.74318343
500,0.00726122,4.30921272,2.00325463
510,0.31400007,5.63046887,1.00405873
520,1.02722210,6.89586248,0.52947166
530,2.17408979,8.13602724,0.27111176
540,3.37968903,8.68461050,0.11618996
550,4.73453479,8.90243011,0.03024352
560,6.08071267,8.61440764,-0.00299114
570,7.31014930,7.94983283,0.00078771
580,8.39277327,7.16390970,-0.00020744
590,8.60323036,5.94530290,0.00005463
600,8.77119713,5.11014384,-0.00001439
610,7.99566964,4.06694909,0.00000379
620,6.47580241,2.99004584,-0.00000100
630,4.63467139,2.02030556,0.00000026
640,3.07392935,1.27499263,-0.00000007
650,1.81373457,0.72432897,0.00000002
660,1.03059551,0.40670930,0.00000000
670,0.55732754,0.21781087,0.00000000
680,0.26133004,0.10168915,0.00000000
690,0.11364008,0.04414442,0.00000000
700,0.05709455,0.02216102,0.00000000
710,0.02754254,0.01069993,0.00000000
720,0.01082118,0.00421113,0.00000000
730,0.00618890,0.00241376,0.00000000
740,0.00310996,0.00121646,0.00000000
750,0.00127644,0.00050085,0.00000000
760,0.00047619,0.00018746,0.00000000
770,0.00039701,0.00015687,0.00000000
780,0.00007230,0.00002870,0.00000000
