380,0.00003071,0.00000296,0.00015355
390,-0.00014968,-0.00001436,-0.00075163
400,0.00082066,0.00008120,0.00398646
410,0.00244244,0.00027023,0.01008711
420,0.06246108,0.00637032,0.29544605
430,0.25870111,0.02993794,1.26290375
440,1.03581078,0.15195328,5.26465350
450,2.04999088,0.48033126,11.00598621
460,1.24014903,0.53108236,7.18507613
470,0.51953690,0.51522270,3.55515533
480,0.17646791,0.59920130,1.77287574
490,0.03823788,0.91628715,1.13719943
500,0.00085114,1.59503909,0.76614779
510,0.13836029,2.62761596,0.48563092
520,0.58031851,3.96342915,0.31065962
530,1.40466059,5.31796785,0.18064108
540,2.61012270,6.76459348,0.09331698
550,4.22951310,8.01465853,0.02832338
560,6.50280931,9.29073733,-0.00262662
570,9.28645362,10.15514799,0.00069172
580,12.03881873,10.33317564,-0.00018216
590,14.56698545,10.10402575,0.00004797
600,15.43235174,8.99091761,-0.00001263
610,14.24325139,7.24606278,0.00000333
620,11.35789079,5.24229767,-0.00000088
630,7.90074852,3.44257506,0.00000023
640,4.64031267,1.92238452,-0.00000006
650,2.46532680,0.98425232,0.00000002
660,1.15539053,0.45577666,0.00000000
670,0.49846976,0.19474784,0.00000000
680,0.19841109,0.07720900,0.00000000
690,0.07596634,0.02950731,0.00000000
700,0.02819122,0.01094243,0.00000000
710,0.01011669,0.00393048,0.00000000
720,0.00370268,0.00144094,0.00000000
730,0.00134623,0.00052520,0.00000000
740,0.00049904,0.00019521,0.00000000
750,0.00018903,0.00007417,0.00000000
760,0.00007379,0.00002905,0.00000000
770,0.00003162,0.00001250,0.00000000
780,0.00000537,0.00000213,0.00000000
